model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,tgbarabin,-1,OK,18.930,2017-04-26.19:07:06,6732570,6732570,23489236,7607846,26630822,22,18133677,0,7607846,2724,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,ufscc,-1,16,tgba,-1,OK,19.590,2017-04-26.19:07:27,6732570,6732570,23489236,7808599,27384009,22,18368684,0,7808599,2766,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3hoa,-1,OK,20.400,2017-04-26.19:07:48,6732570,6732570,23489236,7027300,7027300,0,0,0,7027300,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3dra,-1,OK,20.840,2017-04-26.19:08:11,6732570,6732570,23489236,7011198,7011198,0,0,0,7011198,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,rabinizer3,-1,OK,22.750,2017-04-26.19:08:35,6732570,6732570,23489236,7274210,7274210,0,0,0,7274210,16,2,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,tgbarabin,-1,OK,19.320,2017-04-26.19:08:55,6732570,6732570,23489236,7538200,26393737,23,17919684,0,7538200,2749,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,ufscc,-1,16,tgba,-1,OK,18.380,2017-04-26.19:09:15,6732570,6732570,23489236,7340446,25673735,23,17615125,0,7340446,2754,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3hoa,-1,OK,21.190,2017-04-26.19:09:37,6732570,6732570,23489236,7007929,7007929,0,0,0,7007929,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3dra,-1,OK,22.200,2017-04-26.19:10:01,6732570,6732570,23489236,6953320,6953320,0,0,0,6953320,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,rabinizer3,-1,OK,23.030,2017-04-26.19:10:25,6732570,6732570,23489236,7150359,7150359,0,0,0,7150359,16,2,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,tgbarabin,-1,OK,19.490,2017-04-26.19:10:46,6732570,6732570,23489236,7510239,26267672,21,17885360,0,7510239,2761,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,ufscc,-1,16,tgba,-1,OK,18.830,2017-04-26.19:11:06,6732570,6732570,23489236,7700287,26925140,21,18283482,0,7700287,2738,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3hoa,-1,OK,21.570,2017-04-26.19:11:29,6732570,6732570,23489236,6998978,6998978,0,0,0,6998978,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3dra,-1,OK,20.600,2017-04-26.19:11:51,6732570,6732570,23489236,7033050,7033050,0,0,0,7033050,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,rabinizer3,-1,OK,22.500,2017-04-26.19:12:14,6732570,6732570,23489236,6980583,6980583,0,0,0,6980583,16,2,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,tgbarabin,-1,OK,19.790,2017-04-26.19:12:35,6732570,6732570,23489236,7682241,26902392,26,18127673,0,7682241,2739,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,ufscc,-1,16,tgba,-1,OK,18.670,2017-04-26.19:12:55,6732570,6732570,23489236,7400453,25862090,22,17783005,0,7400453,2736,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3hoa,-1,OK,20.190,2017-04-26.19:13:17,6732570,6732570,23489236,7044667,7044667,0,0,0,7044667,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3dra,-1,OK,21.070,2017-04-26.19:13:39,6732570,6732570,23489236,7018402,7018402,0,0,0,7018402,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,rabinizer3,-1,OK,22.180,2017-04-26.19:14:02,6732570,6732570,23489236,6926272,6926272,0,0,0,6926272,16,2,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,tgbarabin,-1,OK,19.560,2017-04-26.19:14:23,6732570,6732570,23489236,7422530,25927439,30,17782402,0,7422530,2746,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,ufscc,-1,16,tgba,-1,OK,19.270,2017-04-26.19:14:44,6732570,6732570,23489236,7574196,26508084,21,18048371,0,7574196,2745,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3hoa,-1,OK,21.730,2017-04-26.19:15:07,6732570,6732570,23489236,7004100,7004100,0,0,0,7004100,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,ltl3dra,-1,OK,21.570,2017-04-26.19:15:29,6732570,6732570,23489236,6984822,6984822,0,0,0,6984822,16,1,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,rabinizer3,-1,OK,23.330,2017-04-26.19:15:54,6732570,6732570,23489236,7155282,7155282,0,0,0,7155282,16,2,1,6732569,-1,-1
BridgeAndVehicles-PT-V20P20N10_LTLC_9_,favoid,seq,16,tgbarabin,-1,OK,20.370,2017-04-26.19:16:16,6732570,6732570,23489236,7657930,26829759,24,18109926,0,7657930,2734,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.410,2017-04-26.19:16:20,79888,81659,284185,101236,352822,1,225150,0,101236,2296,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,4.190,2017-04-26.19:16:26,486758,487210,1726654,557070,1912713,1,1288809,0,557070,1542,1,1,45727,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.920,2017-04-26.19:16:30,178176,178462,623248,217790,727021,2,473084,0,217790,1520,1,1,21980,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,4.360,2017-04-26.19:16:36,459585,460146,1643020,545557,1883517,1,1248581,0,545557,1491,3,1,47440,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.000,2017-04-26.19:16:40,79860,81676,283886,95203,332554,1,212765,0,95203,2237,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.420,2017-04-26.19:16:44,79921,81848,285118,103916,360571,1,229416,0,103916,2399,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,8.010,2017-04-26.19:16:53,1323434,1323922,4758651,1521440,5277890,2,3561650,0,1521440,1553,1,1,148557,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.310,2017-04-26.19:16:57,79536,80198,290007,100310,348534,5,225344,0,100310,1524,1,1,9627,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,3.180,2017-04-26.19:17:02,194092,194871,699190,222537,763681,1,509950,0,222537,1497,3,1,23566,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.230,2017-04-26.19:17:06,80399,82181,284771,93189,321221,1,211165,0,93189,2292,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.500,2017-04-26.19:17:10,82070,83775,288746,103978,357020,1,227409,0,103978,2198,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,2.720,2017-04-26.19:17:14,97418,98115,337446,109915,360705,1,237646,0,109915,1548,1,1,10976,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,3.490,2017-04-26.19:17:20,278521,279197,981010,315266,1062106,1,702579,0,315266,1526,1,1,29551,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,5.250,2017-04-26.19:17:26,654051,654501,2336150,745402,2562285,1,1728895,0,745402,1499,3,1,75476,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.160,2017-04-26.19:17:30,81184,82892,286794,96666,332811,1,216499,0,96666,2267,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.550,2017-04-26.19:17:35,80023,81920,284283,110034,381536,1,237065,0,110034,2271,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,2.430,2017-04-26.19:17:39,79860,80428,290448,101075,349953,1,222983,0,101075,1538,1,1,9806,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.370,2017-04-26.19:17:43,89498,90433,322821,112205,380510,1,239621,0,112205,1556,1,1,11651,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,3.380,2017-04-26.19:17:48,293762,294588,1027521,341176,1148512,1,766530,0,341176,1504,3,1,27771,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.090,2017-04-26.19:17:52,82081,83691,288037,94893,325321,3,213739,0,94893,2189,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.450,2017-04-26.19:17:56,81054,82845,286629,106792,371726,1,233744,0,106792,2194,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,4.160,2017-04-26.19:18:02,436176,436869,1560862,455487,1553256,1,1075564,0,455487,1546,1,1,50740,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.620,2017-04-26.19:18:06,133083,133923,465729,155728,520712,2,337976,0,155728,1552,1,1,15105,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,2.230,2017-04-26.19:18:10,82250,82473,296903,95309,325042,1,214683,0,95309,1479,3,1,10578,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.300,2017-04-26.19:18:14,80983,82626,285323,107686,372127,1,235514,0,107686,2224,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.250,2017-04-26.19:18:18,80496,82178,283775,100346,345540,1,221956,0,100346,2162,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,2.470,2017-04-26.19:18:22,85379,86373,306081,106616,360824,1,229471,0,106616,1543,1,1,10727,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,7.770,2017-04-26.19:18:32,1236295,1236832,4444861,1521408,5316334,1,3452076,0,1521408,1539,1,1,135396,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,3.940,2017-04-26.19:18:37,402012,402706,1421667,442542,1502611,1,1025366,0,442542,1506,3,1,42035,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.120,2017-04-26.19:18:41,80465,82205,284720,95817,331593,1,215713,0,95817,2283,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.260,2017-04-26.19:18:45,80452,82248,284869,99517,347173,2,221615,0,99517,2192,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,2.930,2017-04-26.19:18:49,163821,164494,566077,212378,706831,1,440600,0,212378,1545,1,1,16746,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.980,2017-04-26.19:18:54,181455,182304,654919,205656,706806,1,471751,0,205656,1536,1,1,22132,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,3.290,2017-04-26.19:18:59,218327,218955,738736,253056,824887,1,538706,0,253056,1497,3,1,21555,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.240,2017-04-26.19:19:03,79733,81457,283699,101329,355861,1,223859,0,101329,2188,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.190,2017-04-26.19:19:06,79867,81741,284718,94381,327441,4,213725,0,94381,2349,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,3.440,2017-04-26.19:19:12,281048,281519,983256,318492,1068391,1,708299,0,318492,1555,1,1,31586,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.940,2017-04-26.19:19:16,162280,162583,566766,205031,680856,1,430231,0,205031,1509,1,1,18386,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,2.820,2017-04-26.19:19:21,184441,184994,660888,221572,759347,1,509385,0,221572,1490,3,1,18786,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.440,2017-04-26.19:19:25,80718,82500,285568,102209,354807,1,224501,0,102209,2244,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.360,2017-04-26.19:19:29,80038,81986,284742,90493,314151,1,206939,0,90493,2305,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,2.750,2017-04-26.19:19:33,117905,118626,402340,143644,467860,1,296907,0,143644,1533,1,1,12777,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,2.510,2017-04-26.19:19:37,81079,81407,292826,116269,394983,1,244418,0,116269,1547,1,1,10205,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,4.530,2017-04-26.19:19:44,566050,566763,2010862,609161,2074138,1,1419636,0,609161,1508,3,1,63278,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.190,2017-04-26.19:19:48,79987,81732,284016,98460,343682,1,219377,0,98460,2198,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,ufscc,-1,16,tgba,166,OK,2.180,2017-04-26.19:19:52,80540,82411,286310,103333,360463,2,230338,0,103333,2344,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3hoa,10,OK,5.890,2017-04-26.19:19:59,843371,844093,3031840,1007038,3496351,1,2307701,0,1007038,1546,1,1,91888,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,ltl3dra,10,OK,3.270,2017-04-26.19:20:04,234758,235324,821455,293362,989324,1,633776,0,293362,1533,1,1,24065,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,rabinizer3,10,OK,3.000,2017-04-26.19:20:09,173847,174315,613843,207933,703046,1,464254,0,207933,1490,3,1,17801,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_4_,favoid,seq,16,tgbarabin,10,OK,2.220,2017-04-26.19:20:13,79963,81697,283970,102737,356257,5,222052,0,102737,2406,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,49.840,2017-04-26.19:21:05,9810868,9810868,68690386,12575188,88455384,92,68336992,0,12575188,2703,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,46.300,2017-04-26.19:21:53,9783606,9783606,34320802,9932472,9958256,0,25646,0,9932472,324,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,46.330,2017-04-26.19:22:40,9783607,9783607,34320805,9932212,9932212,0,0,0,9932212,16,2,2,9783611,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,47.760,2017-04-26.19:23:30,9810868,9810868,68690386,11145341,78258444,82,63605390,0,11145341,2716,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,47.750,2017-04-26.19:24:20,9810868,9810868,68690386,11804658,83053847,90,65222737,0,11804658,2699,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,45.300,2017-04-26.19:25:07,9783606,9783606,34320802,9930670,9956718,0,25826,0,9930670,299,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.550,2017-04-26.19:25:54,9783607,9783607,34320805,9938483,9938483,0,0,0,9938483,16,2,2,9783611,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,47.400,2017-04-26.19:26:43,9810868,9810868,68690386,10869194,76230114,90,62706669,0,10869194,2690,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,48.410,2017-04-26.19:27:33,9810868,9810868,68690386,11283578,79301871,86,63937926,0,11283578,2720,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,44.590,2017-04-26.19:28:20,9783606,9783606,34320802,9938712,9964687,0,25753,0,9938712,318,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.710,2017-04-26.19:29:07,9783607,9783607,34320805,9932362,9932362,0,0,0,9932362,16,2,2,9783611,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,45.750,2017-04-26.19:29:55,9810868,9810868,68690386,10609024,74422778,80,61634449,0,10609024,2701,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,46.560,2017-04-26.19:30:43,9810868,9810868,68690386,11080910,77801453,96,63216859,0,11080910,2703,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,45.930,2017-04-26.19:31:31,9783606,9783606,34320802,9932089,9957788,0,25455,0,9932089,328,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.840,2017-04-26.19:32:19,9783607,9783607,34320805,9937139,9937139,0,0,0,9937139,16,2,2,9783610,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,46.710,2017-04-26.19:33:07,9810868,9810868,68690386,10741153,75352799,84,61949252,0,10741153,2729,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,43.930,2017-04-26.19:33:53,9810868,9810868,68690386,10882548,76378389,82,62579098,0,10882548,2713,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,46.610,2017-04-26.19:34:41,9783606,9783606,34320802,9935961,9962126,0,25932,0,9935961,325,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.890,2017-04-26.19:35:28,9783607,9783607,34320805,9932272,9932272,0,0,0,9932272,16,2,2,9783610,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,44.780,2017-04-26.19:36:15,9810868,9810868,68690386,10712869,75102062,82,61880030,0,10712869,2711,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,45.670,2017-04-26.19:37:03,9810868,9810868,68690386,11127110,78221189,92,63560773,0,11127110,2696,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,47.580,2017-04-26.19:37:52,9783606,9783606,34320802,9923850,9949525,0,25553,0,9923850,314,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.940,2017-04-26.19:38:40,9783607,9783607,34320805,9935311,9935311,0,0,0,9935311,16,2,2,9783613,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,47.330,2017-04-26.19:39:29,9810868,9810868,68690386,10796970,75763528,82,61991070,0,10796970,2724,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,44.000,2017-04-26.19:40:14,9810868,9810868,68690386,10780990,75659590,86,62326646,0,10780990,2728,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,45.810,2017-04-26.19:41:02,9783606,9783606,34320802,9939397,9965091,0,25533,0,9939397,316,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.250,2017-04-26.19:41:49,9783607,9783607,34320805,9938592,9938592,0,0,0,9938592,16,2,2,9783613,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,54.180,2017-04-26.19:42:45,9810868,9810868,68690386,12219996,86079352,90,66741410,0,12219996,2701,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,44.090,2017-04-26.19:43:31,9810868,9810868,68690386,10884904,76380717,86,62541546,0,10884904,2714,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,49.180,2017-04-26.19:44:22,9783606,9783606,34320802,9979470,10005335,0,25752,0,9979470,283,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,45.530,2017-04-26.19:45:09,9783607,9783607,34320805,9930008,9930008,0,0,0,9930008,16,2,2,9783612,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,46.550,2017-04-26.19:45:57,9810868,9810868,68690386,10825981,76041934,80,62454736,0,10825981,2705,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,45.190,2017-04-26.19:46:44,9810868,9810868,68690386,10913823,76574121,84,62649570,0,10913823,2715,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,47.820,2017-04-26.19:47:33,9783606,9783606,34320802,9918022,9943756,0,25511,0,9918022,315,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,47.040,2017-04-26.19:48:22,9783607,9783607,34320805,9936383,9936383,0,0,0,9936383,16,2,2,9783613,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,46.590,2017-04-26.19:49:10,9810868,9810868,68690386,10967280,77068449,84,63142102,0,10967280,2700,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,ufscc,-1,16,tgba,-1,OK,45.340,2017-04-26.19:49:57,9810868,9810868,68690386,10783263,75619530,80,61852547,0,10783263,2716,3,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,ltl3hoa,-1,OK,46.140,2017-04-26.19:50:45,9783606,9783606,34320802,9936714,9962538,0,25635,0,9936714,327,2,1,9771677,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,48.200,2017-04-26.19:51:35,9783607,9783607,34320805,9930908,9930908,0,0,0,9930908,16,2,2,9783615,-1,-1
BridgeAndVehicles-PT-V20P20N20_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,46.630,2017-04-26.19:52:24,9810868,9810868,68690386,10931850,76692070,84,62494722,0,10931850,2710,3,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,ufscc,-1,16,tgba,-1,OK,96.090,2017-04-26.19:54:03,9792342,9792342,34345838,10760102,37767509,41,26167876,0,10760102,2727,1,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,favoid,seq,16,ltl3hoa,-1,OK,189.820,2017-04-26.19:57:16,19584684,19584684,68691676,22612413,72134714,40,46683045,0,22612413,2707,1,2,3762339,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,favoid,seq,16,ltl3dra,-1,OK,104.310,2017-04-26.19:59:03,9792342,9792342,34345838,11747277,41408394,42,27612692,0,11747277,2710,1,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,favoid,seq,16,rabinizer3,-1,OK,103.220,2017-04-26.20:00:49,9792342,9792342,34345838,11579952,40795598,43,27504180,0,11579952,2705,1,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,favoid,seq,16,tgbarabin,-1,OK,100.620,2017-04-26.20:02:33,9792342,9792342,34345838,11377290,40024619,40,27275756,0,11377290,2695,1,1,0,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,ufscc,-1,16,tgba,-1,OK,97.020,2017-04-26.20:04:13,9792342,9792342,34345838,11244334,39538977,40,26852863,0,11244334,2707,1,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P20N50_LTLC_12_,favoid,seq,16,ltl3hoa,-1,OK,186.750,2017-04-26.20:07:23,19584684,19584684,68691676,21450448,67804974,42,44706030,0,21450448,2713,1,2,3762339,-1,-1
